N,P,K,temperature,humidity,ph,label
180,60,90,26.73636364,81.00595991,4.82,Poor
180,60,90,25.66666667,82.5023409,5.18,Poor
180,60,90,21.3,80.69624764,4.94,Poor
180,60,90,23.56,78.11879036,4.9,Poor
180,60,90,23.106,83.5939654,4.9,Poor
180,60,90,33.58333333,86.38257723,4.84,Poor
180,60,90,25.66666667,82.3123466,5.0,Poor
180,60,90,10.38,67.70084607,4.86,Poor
180,60,90,27.86666667,80.75722258,4.88,Poor
180,60,90,24.60909091,81.94843981,4.96,Poor
180,60,90,22.28,79.19617649,5.06,Poor
180,60,90,26.43333333,80.43783302,4.88,Poor
180,60,90,22.38,80.5701504,5.04,Poor
180,60,90,28.64818182,81.6193609,5.02,Poor
180,60,90,23.14,85.98849907,5.14,Poor
180,60,90,14.7,67.71020478,4.98,Poor
180,60,90,26.73636364,81.53266842,4.94,Poor
180,60,90,26.51818182,82.20604351,5.16,Poor
180,60,90,23.73636364,81.04301957,4.82,Poor
180,60,90,28.50727273,81.45173889,5.0,Poor
180,60,90,28.08181818,81.54223845,5.02,Poor
80,50,30,27.65454545,83.03083222,5.42,Poor
80,50,30,27.65454545,84.79468926,5.58,Moderate
80,50,30,27.65454545,83.53912072,5.52,Moderate
80,50,30,27.65454545,84.66368018,5.64,Moderate
80,50,30,27.65454545,83.27433816,5.5,Moderate
80,50,30,27.65454545,83.26497922,5.34,Poor
80,50,30,27.65454545,84.62908438,5.68,Moderate
25,100,50,27.65454545,90.21815534,6.06,Poor
25,100,50,27.65454545,90.25212305,5.86,Poor
25,100,50,27.65454545,90.26055877,5.98,Poor
25,100,50,26.01818182,90.30647788,5.82,Poor
25,100,50,26.01818182,89.97943474,6.1,Poor
25,100,50,27.65454545,89.92318843,6.12,Poor
25,100,50,27.65454545,90.06783067,6.08,Poor
25,100,50,26.01818182,90.28899984,5.96,Poor
25,100,50,26.01818182,90.30501303,5.84,Poor
25,100,50,26.01818182,90.23644918,6.06,Poor
25,100,50,26.01818182,90.31967822,5.92,Poor
50,40,20,29.26666667,85.76219184,5.62,Moderate
50,40,20,22.6,82.56669027,5.4,Moderate
50,40,20,33.58333333,79.06186919,5.5,Moderate
50,40,20,26.36666667,83.658446,5.36,Moderate
50,40,20,29.26666667,85.30717019,5.54,Moderate
50,40,20,30.43,78.88526665,5.66,Moderate
50,40,20,25.46,86.00124859,5.62,Moderate
50,40,20,25.46,83.38839817,5.38,Moderate
50,40,20,25.66666667,83.45693109,5.44,Moderate
50,40,20,29.26666667,85.75100079,5.64,Moderate
50,40,20,33.58333333,79.42866941,5.46,Poor
50,40,20,22.676,56.19585727,5.42,Moderate
50,40,20,26.43333333,86.89939301,5.66,Moderate
50,40,20,22.6,82.6157777,5.36,Moderate
50,40,20,22.6,85.04978775,5.62,Moderate
50,40,20,33.58333333,78.44481072,5.68,Moderate
50,40,20,22.6,85.0466552,5.6,Moderate
50,40,20,26.43333333,83.89277144,5.44,Moderate
50,40,20,28.5,84.6892404,5.52,Moderate
50,40,20,28.5,83.33842841,5.36,Moderate
50,40,20,21.3,83.29029325,5.54,Moderate
50,40,20,25.66666667,86.19575825,5.64,Moderate
50,40,20,27.31666667,83.68185034,5.46,Moderate
50,40,20,30.61666667,79.10428874,5.46,Poor
50,40,20,25.66666667,83.59199458,5.36,Moderate
50,40,20,29.95636364,79.82026124,5.54,Moderate
50,40,20,28.5,83.20336492,5.42,Moderate
50,40,20,25.46,83.19012676,5.32,Moderate
50,40,20,27.0,83.52607549,5.38,Moderate
50,40,20,33.58333333,79.42866941,5.42,Poor
50,40,20,26.36666667,86.30091027,5.64,Moderate
50,40,20,29.56666667,85.31685848,5.54,Moderate
50,40,20,22.6,83.4593633,5.52,Moderate
50,40,20,28.68,85.16322151,5.54,Moderate
50,40,20,29.56666667,83.48657269,5.48,Moderate
50,40,20,25.66666667,84.10875395,5.5,Moderate
50,40,20,29.26666667,84.59889751,5.52,Moderate
50,40,20,21.3,84.23790883,5.64,Moderate
50,40,20,22.676,56.56194207,5.32,Moderate
50,40,20,33.58333333,79.53032927,5.32,Poor
50,40,20,29.56666667,84.60858579,5.52,Moderate
50,40,20,28.5,86.34809633,5.58,Moderate
50,40,20,21.3,84.24386304,5.6,Moderate
50,40,20,23.56,84.42349241,5.6,Moderate
50,40,20,28.68,83.09851956,5.38,Moderate
50,40,20,29.56666667,83.93470834,5.5,Moderate
50,40,20,28.03333333,86.17384525,5.64,Moderate
50,40,20,23.56,82.59398028,5.52,Moderate
50,40,20,33.58333333,79.53374948,5.36,Poor
50,40,20,25.83333333,82.34649179,5.36,Moderate
50,40,20,25.83333333,82.24782526,5.4,Moderate
50,40,20,26.36666667,83.52338251,5.44,Moderate
50,40,20,29.56666667,86.18172237,5.68,Moderate
50,40,20,28.5,83.33842841,5.38,Moderate
50,40,20,25.83333333,85.58472748,5.66,Moderate
50,40,20,28.5,86.38844254,5.68,Moderate
50,40,20,25.574,57.79875572,5.34,Moderate
50,40,20,26.36666667,83.46017459,5.32,Moderate
50,40,20,25.66666667,83.39372317,5.32,Moderate
50,40,20,23.56,81.47935394,5.48,Moderate
50,40,20,29.26666667,83.47688441,5.48,Moderate
50,40,20,30.43,79.27620672,5.32,Poor
50,40,20,29.26666667,85.76640255,5.66,Moderate
50,40,20,22.6,82.41750629,5.34,Moderate
50,40,20,28.5,83.24097018,5.4,Moderate
50,40,20,23.56,81.43987237,5.36,Moderate
50,40,20,29.26666667,83.11901401,5.44,Moderate
50,40,20,28.03333333,83.44674888,5.4,Moderate
50,40,20,23.56,84.45676955,5.66,Moderate
50,40,20,33.58333333,79.44510513,5.4,Poor
50,40,20,25.66666667,86.22536113,5.6,Moderate
50,40,20,23.56,81.10168622,5.44,Moderate
50,40,20,28.68,83.47904203,5.46,Moderate
50,40,20,26.36666667,86.33512363,5.66,Moderate
50,40,20,22.6,85.06767029,5.56,Moderate
50,40,20,30.61666667,79.25588327,5.38,Poor
50,40,20,22.6,85.27356402,5.58,Moderate
50,40,20,33.58333333,79.52083586,5.56,Moderate
50,40,20,25.83333333,85.7004225,5.68,Moderate
50,40,20,22.6,82.54129824,5.46,Moderate
50,40,20,21.3,84.54507697,5.68,Moderate
50,40,20,25.46,83.29093995,5.4,Moderate
50,40,20,26.36666667,86.30999702,5.62,Moderate
50,40,20,25.83333333,82.14822038,5.32,Moderate
50,40,20,21.3,84.24699558,5.62,Moderate
50,40,20,30.61666667,78.92987864,5.6,Moderate
50,40,20,25.66666667,85.48952651,5.54,Moderate
50,40,20,30.26666667,55.4362681,5.5,Moderate
50,40,20,30.61666667,78.94898859,5.48,Poor
50,40,20,25.46,86.36537783,5.58,Moderate
50,40,20,30.61666667,78.18430442,5.68,Moderate
50,40,20,28.68,86.01835138,5.58,Moderate
50,40,20,25.574,57.80792924,5.38,Moderate
50,40,20,33.58333333,79.2919832,5.48,Poor
50,40,20,30.26666667,56.04179378,5.38,Moderate
50,40,20,22.6,82.41750629,5.32,Moderate
50,40,20,29.56666667,85.77855591,5.66,Moderate
50,40,20,23.56,81.91431893,5.5,Moderate
50,40,20,27.65454545,83.65773237,5.38,Moderate
50,40,20,29.56666667,86.17468829,5.58,Moderate
50,40,20,30.26666667,55.69734295,5.54,Moderate
50,40,20,30.43,79.14205679,5.4,Poor
50,40,20,28.5,85.40071495,5.54,Moderate
50,40,20,23.56,84.58358906,5.58,Moderate
50,40,20,25.83333333,82.21021999,5.44,Moderate
50,40,20,22.676,56.52602964,5.34,Moderate
50,40,20,29.26666667,83.2516621,5.38,Moderate
50,40,20,30.61666667,79.10428874,5.42,Poor
50,40,20,33.58333333,79.53374948,5.38,Poor
50,40,20,28.5,84.01536294,5.5,Moderate
50,40,20,30.26666667,55.71344264,5.6,Moderate
50,40,20,28.33333333,86.1652054,5.56,Moderate
50,40,20,27.65454545,86.50541047,5.58,Moderate
50,40,20,28.33333333,83.42158636,5.38,Moderate
50,40,20,25.66666667,84.74662494,5.52,Moderate
50,40,20,21.3,84.44778532,5.58,Moderate
50,40,20,28.5,85.95119728,5.66,Moderate
50,40,20,33.58333333,79.21231678,5.66,Moderate
50,40,20,27.65454545,83.45201216,5.32,Moderate
50,40,20,29.18636364,83.11901401,5.44,Moderate
50,40,20,26.36666667,84.15342276,5.5,Moderate
50,40,20,28.68,82.96587147,5.44,Moderate
50,40,20,30.61666667,79.02403964,5.54,Moderate
50,40,20,22.6,82.6157777,5.38,Moderate
50,40,20,22.03333333,82.41750629,5.34,Moderate
50,40,20,28.5,85.9484207,5.62,Moderate
50,40,20,22.6,82.27879986,5.42,Moderate
50,40,20,30.43,79.00767139,5.54,Moderate
50,40,20,28.68,82.89279935,5.32,Moderate
50,40,20,28.03333333,83.54420711,5.36,Moderate
50,40,20,33.58333333,79.28153167,5.6,Moderate
50,40,20,27.65454545,83.80670024,5.46,Moderate
50,40,20,25.46,86.030171,5.66,Moderate
50,40,20,29.56666667,83.12870229,5.44,Moderate
50,40,20,22.03333333,82.27879986,5.42,Moderate
50,40,20,21.3,81.85296855,5.5,Moderate
50,40,20,26.36666667,83.658446,5.38,Moderate
50,40,20,28.5,85.93933395,5.64,Moderate
50,40,20,28.03333333,84.81389867,5.52,Moderate
50,40,20,25.66666667,83.56412931,5.48,Moderate
50,40,20,28.5,85.96893683,5.6,Moderate
50,40,20,25.76,55.60019496,5.52,Moderate
50,40,20,25.574,57.80541224,5.36,Moderate
50,40,20,28.22333333,82.24345161,5.4,Moderate
50,40,20,25.66666667,86.2299716,5.66,Moderate
50,40,20,34.01,78.46657888,5.68,Moderate
50,40,20,22.6,85.07871016,5.66,Moderate
50,40,20,29.18636364,83.04594189,5.34,Moderate
50,40,20,28.03333333,84.17602768,5.5,Moderate
50,40,20,25.46,86.57946808,5.68,Moderate
50,40,20,28.03333333,86.182932,5.62,Moderate
50,40,20,21.3,84.17432511,5.56,Moderate
50,40,20,34.01,79.27965115,5.62,Moderate
50,40,20,22.03333333,82.6157777,5.36,Moderate
50,40,20,25.83333333,83.73836476,5.52,Moderate
50,40,20,28.5,83.1327082,5.34,Moderate
50,40,20,26.36666667,83.80741387,5.46,Moderate
50,40,20,22.6,85.70842243,5.68,Moderate
50,40,20,26.36666667,85.53419532,5.54,Moderate
50,40,20,26.43333333,86.86649827,5.62,Moderate
50,40,20,26.36666667,84.79129375,5.52,Moderate
50,40,20,28.68,85.61554321,5.62,Moderate
50,40,20,27.31666667,83.39781898,5.42,Moderate
50,40,20,28.03333333,86.32205801,5.56,Moderate
50,40,20,22.03333333,82.6157777,5.38,Moderate
50,40,20,25.66666667,86.56897424,5.58,Moderate
50,40,20,27.65454545,86.12237338,5.62,Moderate
50,40,20,27.0,84.60213729,5.52,Moderate
50,40,20,25.66666667,83.45693109,5.42,Moderate
50,40,20,21.3,81.37665952,5.36,Moderate
50,40,20,23.56,81.43866406,5.38,Moderate
50,40,20,22.03333333,85.03471424,5.6,Moderate
50,40,20,21.3,82.51237252,5.52,Moderate
50,40,20,27.65454545,86.13219689,5.66,Moderate
50,40,20,25.83333333,82.34528348,5.38,Moderate
50,40,20,25.46,83.79602713,5.5,Moderate
50,40,20,29.56666667,85.7955288,5.6,Moderate
50,40,20,29.26666667,83.04594189,5.32,Moderate
50,40,20,25.66666667,83.49453636,5.4,Moderate
50,40,20,33.58333333,79.64650462,5.58,Moderate
50,40,20,22.6,82.38599808,5.48,Moderate
50,40,20,29.4,82.0629819,5.4,Moderate
50,40,20,28.5,83.1327082,5.32,Moderate
50,40,20,30.26666667,56.17527796,5.68,Moderate
50,40,20,28.33333333,83.28652287,5.42,Moderate
50,40,20,33.58333333,79.36150614,5.54,Moderate
50,40,20,29.56666667,83.64187285,5.46,Moderate
50,40,20,25.46,83.19012676,5.34,Moderate
50,40,20,21.3,81.03968169,5.44,Moderate
50,40,20,27.65454545,83.65140008,5.48,Moderate
50,40,20,33.58333333,79.53374948,5.34,Poor
50,40,20,28.33333333,86.36610661,5.58,Moderate
50,40,20,28.03333333,86.56596909,5.58,Moderate
50,40,20,23.56,81.38663086,5.46,Moderate
50,40,20,29.56666667,86.04901953,5.56,Moderate
50,40,20,25.66666667,86.56897424,5.58,Moderate
50,40,20,21.3,81.17838812,5.32,Moderate
50,40,20,21.3,81.17838812,5.34,Moderate
50,40,20,28.5,83.71653547,5.46,Moderate
50,40,20,25.574,57.81077979,5.48,Moderate
50,40,20,29.18636364,86.16500001,5.58,Moderate
50,40,20,22.6,84.2208756,5.54,Moderate
50,40,20,25.83333333,84.36623199,5.54,Moderate
50,40,20,33.58333333,79.42866941,5.44,Poor
50,40,20,28.03333333,83.54420711,5.38,Moderate
50,40,20,28.5,86.14778975,5.56,Moderate
50,40,20,21.3,81.03968169,5.42,Moderate
50,40,20,29.56666667,83.26135038,5.36,Moderate
50,40,20,27.65454545,84.11546906,5.5,Moderate
50,40,20,25.83333333,82.14822038,5.34,Moderate
50,40,20,25.83333333,82.21021999,5.42,Moderate
50,40,20,22.6,85.04070099,5.64,Moderate
50,40,20,25.66666667,83.45693109,5.44,Moderate
50,40,20,33.58333333,79.24915703,5.64,Moderate
50,40,20,29.56666667,83.12870229,5.42,Moderate
50,40,20,25.66666667,84.74662494,5.52,Moderate
50,40,20,30.26666667,55.81551704,5.58,Moderate
50,40,20,28.03333333,83.40914362,5.42,Moderate
50,40,20,25.66666667,83.39372317,5.34,Moderate
50,40,20,25.83333333,85.32659301,5.56,Moderate
50,40,20,25.46,86.15948411,5.56,Moderate
50,40,20,29.26666667,86.16500001,5.58,Moderate
50,40,20,25.574,58.44632872,5.64,Moderate
50,40,20,30.26666667,55.57439198,5.44,Moderate
50,40,20,28.68,82.96587147,5.42,Moderate
50,40,20,29.4,82.83471136,5.5,Moderate
50,40,20,30.26666667,56.09379208,5.34,Moderate
50,40,20,25.83333333,85.55524615,5.6,Moderate
50,40,20,25.83333333,85.52564327,5.64,Moderate
50,40,20,28.5,83.20336492,5.44,Moderate
50,40,20,25.66666667,83.71942947,5.46,Moderate
50,40,20,30.61666667,79.18336937,5.56,Moderate
50,40,20,27.31666667,86.13860427,5.66,Moderate
50,40,20,29.26666667,83.2516621,5.36,Moderate
50,40,20,30.26666667,55.76523241,5.62,Moderate
50,40,20,29.56666667,83.05351623,5.32,Moderate
50,40,20,25.83333333,83.06187004,5.5,Moderate
50,40,20,28.03333333,86.59231508,5.68,Moderate
50,40,20,25.66666667,86.2299716,5.66,Moderate
50,40,20,29.56666667,83.26135038,5.38,Moderate
50,40,20,29.18636364,83.15420387,5.4,Moderate
50,40,20,29.26666667,86.03933125,5.56,Moderate
50,40,20,28.03333333,83.3384869,5.34,Moderate
50,40,20,25.46,83.51583306,5.46,Moderate
50,40,20,30.26666667,55.82097943,5.4,Moderate
50,40,20,23.56,81.10168622,5.42,Moderate
50,40,20,33.58333333,79.257883,5.62,Moderate
50,40,20,25.66666667,86.204845,5.62,Moderate
50,40,20,25.46,85.19541041,5.54,Moderate
50,40,20,27.65454545,86.78679849,5.68,Moderate
50,40,20,29.4,82.38657571,5.48,Moderate
50,40,20,22.6,82.27879986,5.44,Moderate
50,40,20,28.33333333,83.74109383,5.46,Moderate
50,40,20,28.03333333,83.40914362,5.44,Moderate
50,40,20,30.43,79.08792048,5.46,Poor
50,40,20,22.676,57.11858934,5.64,Good
50,40,20,25.76,55.27521242,5.4,Moderate
50,40,20,25.574,58.35954649,5.66,Moderate
50,40,20,28.22333333,82.67481621,5.46,Moderate
50,40,20,29.56666667,83.16389216,5.4,Moderate
50,40,20,27.65454545,83.52266888,5.44,Moderate
50,40,20,28.33333333,83.32412813,5.4,Moderate
50,40,20,25.574,58.4645744,5.62,Moderate
50,40,20,27.0,86.13249511,5.66,Moderate
50,40,20,23.56,81.24160096,5.34,Moderate
50,40,20,25.83333333,85.53473002,5.62,Moderate
50,40,20,22.6,82.82149231,5.5,Moderate
50,40,20,27.0,83.5197432,5.48,Moderate
50,40,20,26.43333333,87.20764098,5.58,Moderate
50,40,20,26.36666667,86.41844853,5.56,Moderate
50,40,20,25.574,58.41278463,5.6,Moderate
50,40,20,25.66666667,83.59199458,5.38,Moderate
50,40,20,29.18636364,83.11901401,5.42,Moderate
50,40,20,25.66666667,86.204845,5.62,Moderate
50,40,20,25.46,83.38839817,5.36,Moderate
50,40,20,29.18636364,85.30717019,5.54,Moderate
50,40,20,29.18636364,83.04594189,5.32,Moderate
50,40,20,25.66666667,83.39372317,5.32,Moderate
50,40,20,30.26666667,56.09379208,5.36,Moderate
50,40,20,23.56,81.38957662,5.4,Moderate
50,40,20,25.574,57.9333984,5.5,Moderate
50,40,20,28.33333333,83.21586615,5.34,Moderate
50,40,20,25.66666667,83.71942947,5.46,Moderate
50,40,20,29.56666667,83.05351623,5.34,Moderate
50,40,20,29.0,55.18987838,5.46,Moderate
50,40,20,30.43,79.08792048,5.44,Poor
50,40,20,30.26666667,56.1054401,5.32,Moderate
50,40,20,22.03333333,85.26162306,5.58,Moderate
50,40,20,30.61666667,79.29599519,5.36,Poor
50,40,20,25.66666667,83.59199458,5.38,Moderate
50,40,20,34.01,79.45043757,5.46,Poor
50,40,20,21.3,81.37665952,5.38,Moderate
50,40,20,26.36666667,86.33051316,5.6,Moderate
50,40,20,23.562,57.05055948,4.98,Moderate
50,40,20,22.676,56.48341862,5.16,Moderate
50,40,20,20.8,73.74403021,4.84,Moderate
50,40,20,22.676,56.64393266,5.06,Moderate
50,40,20,23.56,81.45769253,4.9,Moderate
50,40,20,22.28,81.09164418,5.12,Moderate
50,40,20,21.704,54.15399766,5.08,Moderate
50,40,20,23.106,56.71567565,5.06,Moderate
50,40,20,22.38,56.72835779,5.1,Moderate
50,40,20,22.38,56.74292723,4.96,Moderate
50,40,20,23.562,56.98848402,5.06,Moderate
50,40,20,22.676,56.63549125,5.08,Moderate
50,40,20,23.562,57.10608235,4.94,Moderate
50,40,20,27.276,55.32777004,5.02,Moderate
50,40,20,18.92,66.33348809,4.88,Moderate
50,40,20,23.562,56.82796999,5.16,Moderate
50,40,20,21.704,54.26158965,4.94,Moderate
50,40,20,22.676,56.47342715,5.14,Moderate
50,40,20,18.58,72.33406641,5.06,Moderate
50,40,20,22.676,56.70600811,4.96,Moderate
50,40,20,23.562,57.05055948,4.96,Moderate
50,40,20,23.56,81.19163744,5.14,Moderate
50,40,20,22.676,56.76153098,4.94,Moderate
50,40,20,23.106,56.90162923,4.94,Moderate
50,40,20,22.676,56.55440084,5.18,Moderate
50,40,20,23.56,81.47514596,4.94,Moderate
50,40,20,23.562,57.03344296,5.02,Moderate
50,40,20,22.766,54.66902466,5.16,Moderate
50,40,20,23.562,57.12390593,4.88,Moderate
50,40,20,27.276,55.25249429,5.06,Moderate
50,40,20,18.92,66.33348809,4.9,Moderate
50,40,20,23.56,81.45769253,4.86,Moderate
50,40,20,22.38,56.91831211,4.88,Moderate
50,40,20,23.562,56.98008544,5.12,Moderate
50,40,20,22.38,56.56629369,5.14,Moderate
50,40,20,18.58,72.33406641,5.04,Moderate
50,40,20,22.766,54.70384629,5.04,Moderate
50,40,20,27.86666667,83.34214756,5.1,Moderate
50,40,20,15.852,66.03636883,4.9,Moderate
50,40,20,22.28,81.19216456,4.88,Moderate
50,40,20,22.766,54.74312556,5.18,Moderate
50,40,20,22.676,56.63553407,5.12,Moderate
50,40,20,23.106,56.91945281,4.86,Moderate
50,40,20,22.38,56.57628516,5.16,Moderate
50,40,20,21.66,80.85895871,5.16,Moderate
50,40,20,22.676,56.79166599,4.9,Moderate
50,40,20,25.574,57.70460532,5.02,Moderate
50,40,20,22.28,81.18004311,4.98,Moderate
50,40,20,23.56,81.42755753,5.08,Moderate
50,40,20,23.106,56.93176424,4.92,Moderate
50,40,20,22.766,54.67700392,5.06,Moderate
50,40,20,22.6,82.25626926,5.16,Moderate
50,40,20,22.676,56.6888916,5.0,Moderate
50,40,20,22.38,56.91831211,4.86,Moderate
50,40,20,23.106,56.70723424,5.1,Moderate
50,40,20,27.276,55.26086674,5.16,Moderate
50,40,20,21.704,54.16403196,5.16,Moderate
50,40,20,22.38,56.76580335,5.04,Moderate
50,40,20,20.8,73.84217776,5.08,Moderate
50,40,20,23.106,56.70727706,5.12,Moderate
50,40,20,23.56,81.44557109,5.06,Moderate
50,40,20,23.562,57.12390593,4.86,Moderate
50,40,20,21.3,81.28240527,4.94,Moderate
50,40,20,14.6,76.23599709,5.14,Moderate
50,40,20,21.704,54.29172465,4.9,Moderate
50,40,20,22.28,80.99660014,5.18,Moderate
50,40,20,22.676,56.77935456,4.88,Moderate
50,40,20,18.58,72.1623057,4.86,Moderate
50,40,20,22.38,56.94899983,4.84,Moderate
50,40,20,20.312,66.24000371,4.94,Moderate
50,40,20,22.28,81.20961798,4.94,Moderate
50,40,20,25.574,57.77832728,4.92,Moderate
50,40,20,21.3,81.26495185,4.9,Moderate
50,40,20,27.016,54.46326582,5.1,Moderate
50,40,20,23.562,56.81797851,5.14,Moderate
50,40,20,22.676,56.78172137,4.84,Moderate
50,40,20,20.8,73.74403021,4.82,Moderate
50,40,20,20.8,73.79236109,5.12,Moderate
50,40,20,23.562,56.98004262,5.1,Moderate
50,40,20,12.5,72.92578096,5.04,Moderate
50,40,20,22.28,81.18004311,5.0,Moderate
50,40,20,27.65454545,83.3545553,4.82,Moderate
50,40,20,21.704,54.15399766,5.1,Moderate
50,40,20,22.676,56.70600811,4.98,Moderate
50,40,20,22.28,81.19216456,4.82,Moderate
50,40,20,23.562,57.12627274,4.84,Moderate
50,40,20,23.106,56.76063459,5.02,Moderate
50,40,20,22.766,54.65899036,5.1,Moderate
50,40,20,25.44,83.09903433,5.06,Moderate
50,40,20,23.106,56.93863134,4.82,Moderate
50,40,20,23.56,81.42755753,5.1,Moderate
50,40,20,22.38,56.90320616,4.94,Moderate
50,40,20,15.852,66.03636883,4.96,Moderate
50,40,20,14.6,76.00418702,4.84,Moderate
50,40,20,14.7,78.3582286,4.96,Moderate
50,40,20,20.8,73.79236109,5.14,Moderate
50,40,20,20.8,73.86019132,5.02,Moderate
50,40,20,22.766,54.72048639,4.96,Moderate
50,40,20,22.766,54.70336987,5.0,Moderate
50,40,20,18.92,66.31427095,5.12,Moderate
50,40,20,23.106,56.70723424,5.08,Moderate
50,40,20,22.38,56.72840061,5.12,Moderate
50,40,20,22.38,56.94899983,4.82,Moderate
50,40,20,21.704,54.15404049,5.12,Moderate
50,40,20,21.704,54.26959785,4.82,Moderate
50,40,20,22.766,54.70336987,5.02,Moderate
50,40,20,21.3,81.2528304,4.98,Moderate
50,40,20,23.56,81.44557109,4.98,Moderate
50,40,20,23.14,54.38860288,4.96,Moderate
50,40,20,14.7,78.59003866,5.06,Moderate
50,40,20,21.66,81.11289236,5.04,Moderate
50,40,20,27.016,54.55121646,5.18,Moderate
50,40,20,22.676,56.79166599,4.92,Moderate
50,40,20,23.56,81.45769253,4.82,Moderate
50,40,20,23.562,57.13621735,4.92,Moderate
50,40,20,21.3,81.2528304,5.06,Moderate
50,40,20,22.676,56.77935456,4.86,Moderate
50,40,20,15.852,66.08579658,5.14,Moderate
50,40,20,28.64818182,82.91735479,5.0,Moderate
50,40,20,18.92,66.33348809,4.94,Moderate
50,40,20,22.38,56.73575206,5.0,Moderate
50,40,20,23.562,56.98004262,5.08,Moderate
50,40,20,14.7,78.3582286,4.82,Moderate
50,40,20,25.6,57.56557492,4.86,Moderate
50,40,20,23.56,81.45769253,4.88,Moderate
50,40,20,23.56,81.44557109,4.96,Moderate
50,40,20,25.574,57.74941898,4.86,Moderate
50,40,20,18.58,72.28424974,5.12,Moderate
50,40,20,23.56,81.26212811,5.18,Moderate
50,40,20,14.7,78.59003866,5.12,Moderate
50,40,20,21.704,54.26959785,4.84,Moderate
50,40,20,22.766,54.83243091,4.88,Moderate
50,40,20,20.8,73.87231276,4.92,Moderate
50,40,20,18.58,72.27210238,4.9,Moderate
50,40,20,22.766,54.78081918,4.94,Moderate
50,40,20,10.38,78.43540756,5.16,Moderate
50,40,20,21.704,54.22738133,5.02,Moderate
50,40,20,18.58,72.1623057,4.84,Moderate
50,40,20,23.56,81.19163744,5.16,Moderate
50,40,20,14.6,76.23599709,5.06,Moderate
50,40,20,20.8,73.87231276,4.88,Moderate
50,40,20,25.6,57.5616306,4.94,Moderate
50,40,20,23.106,56.7777511,4.98,Moderate
50,40,20,20.8,73.87231276,4.9,Moderate
50,40,20,20.8,73.88976619,4.94,Moderate
50,40,20,22.676,56.78172137,4.82,Moderate
50,40,20,22.38,56.73575206,5.02,Moderate
50,40,20,21.704,54.22785775,5.04,Moderate
50,40,20,21.3,81.26495185,4.84,Moderate
50,40,20,20.8,73.86019132,5.04,Moderate
50,40,20,27.276,55.4299722,4.94,Moderate
50,40,20,28.64818182,82.87792951,5.14,Moderate
50,40,20,14.6,76.23599709,5.12,Moderate
50,40,20,14.6,76.23599709,5.1,Moderate
50,40,20,14.7,78.51134095,5.02,Moderate
50,40,20,23.106,56.76063459,5.0,Moderate
50,40,20,20.8,73.79236109,5.16,Moderate
50,40,20,14.6,76.23599709,5.08,Moderate
50,40,20,14.7,78.59003866,5.1,Moderate
50,40,20,27.65454545,83.37692809,4.88,Moderate
50,40,20,27.276,55.32777004,5.0,Moderate
50,40,20,18.92,66.32426242,5.16,Moderate
50,40,20,25.44,83.11115578,4.86,Moderate
50,40,20,20.8,73.86019132,5.0,Moderate
50,40,20,27.276,55.29707885,4.88,Moderate
50,40,20,27.65454545,83.36480664,5.0,Moderate
50,40,20,22.676,56.63549125,5.1,Moderate
50,40,20,23.56,81.44557109,5.02,Moderate
50,40,20,18.92,66.33348809,4.92,Moderate
50,40,20,21.704,54.29172465,4.92,Moderate
